"show_id","id","name","popularity","profile_path","roles","episode_count","image_url"
97400,49425,"Annabeth Gish",13.144,"/wfUaE95xUJ3Kh5okDpUMZNmbcom.jpg","Dr. Sarah Gunning",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/wfUaE95xUJ3Kh5okDpUMZNmbcom.jpg"
97400,70303,"Zach Gilford",22.676,"/z7PA2poYtjl9KSy4S0IgW6d5Y9.jpg","Riley Flynn",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/z7PA2poYtjl9KSy4S0IgW6d5Y9.jpg"
97400,79416,"Robert Longstreet",24.777,"/j9e2HBqicMM59lErK8pL94Jh59v.jpg","Joe Collie",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/j9e2HBqicMM59lErK8pL94Jh59v.jpg"
97400,83456,"Michael Trucco",15.638,"/qOA3cT2Gsmm9M6URoU4Ykynx2Oc.jpg","Wade Scarborough",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/qOA3cT2Gsmm9M6URoU4Ykynx2Oc.jpg"
97400,148112,"Kristin Lehman",4.75,"/solF0MIx48QCtiLeBistP0fpd66.jpg","Annie Flynn",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/solF0MIx48QCtiLeBistP0fpd66.jpg"
97400,184581,"Hamish Linklater",10.077,"/eCFhrVVPw17SdqfhyRFZfflQCGE.jpg","Father Paul Hill",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/eCFhrVVPw17SdqfhyRFZfflQCGE.jpg"
97400,206661,"Crystal Balint",13.83,"/d0PaNl5h9PNmRu5vxEdJgRHG7lW.jpg","Dolly Scarborough",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/d0PaNl5h9PNmRu5vxEdJgRHG7lW.jpg"
97400,210454,"Alex Essoe",13.668,"/8J7iwekeItLdUWvePkZe3gu9Qrp.jpg","Mildred Gunning",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/8J7iwekeItLdUWvePkZe3gu9Qrp.jpg"
97400,551463,"Mike Flanagan",15.792,"/85q5HSDoltjvg1ES0eToNlLjfPB.jpg","Young Priest",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/85q5HSDoltjvg1ES0eToNlLjfPB.jpg"
97400,588335,"Matt Biedel",27.846,"/zqImcbbJZOICD1CyfOstFzRofYH.jpg","Sturge",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/zqImcbbJZOICD1CyfOstFzRofYH.jpg"
97400,932076,"Kate Siegel",48.668,"/jJJGmVKvMFHMJEwyfiHgxXEFePO.jpg","Erin Greene",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/jJJGmVKvMFHMJEwyfiHgxXEFePO.jpg"
97400,1331981,"Samantha Sloyan",17.007,"/prhRQ3npp7OwssXhxNUw0RTFjFw.jpg","Bev Keane",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/prhRQ3npp7OwssXhxNUw0RTFjFw.jpg"
